Date,XLK,XLF,SPY,TLT,GLD,HYG,BTC-USD,ETH-USD
2021-06-05,67.38768005371094,35.25986862182617,394.7011413574219,119.09326171875,177.16000366210938,66.90947723388672,35551.95703125,2630.576904296875
2021-06-06,67.38768005371094,35.25986862182617,394.7011413574219,119.09326171875,177.16000366210938,66.90947723388672,35862.37890625,2715.0927734375
2021-06-07,67.37324523925781,35.030731201171875,394.3182678222656,118.72724151611328,177.8699951171875,66.93247985839844,33560.70703125,2590.26318359375
2021-06-08,67.3780517578125,34.939064025878906,394.4023132324219,119.56145477294922,177.32000732421875,66.97850036621094,33472.6328125,2517.438720703125
2021-06-09,67.42620849609375,34.60911178588867,393.8138427734375,120.61702728271484,176.97999572753906,67.03218078613281,37345.12109375,2608.26708984375
2021-06-10,67.9218978881836,34.205814361572266,395.64447021484375,121.34062957763672,177.74000549316406,67.15481567382812,36702.59765625,2471.5185546875
2021-06-11,68.32618713378906,34.42580032348633,396.2983093261719,121.14488220214844,175.74000549316406,67.17784118652344,37334.3984375,2353.768798828125
2021-06-12,68.32618713378906,34.42580032348633,396.2983093261719,121.14488220214844,175.74000549316406,67.17784118652344,35552.515625,2372.484375
2021-06-13,68.32618713378906,34.42580032348633,396.2983093261719,121.14488220214844,175.74000549316406,67.17784118652344,39097.859375,2508.3916015625
2021-06-14,69.0191879272461,34.06834030151367,397.1856384277344,120.2169418334961,174.7100067138672,67.11646270751953,40218.4765625,2537.89111328125
2021-06-15,68.5956802368164,34.13249969482422,396.45703125,120.0722885131836,174.0500030517578,67.10882568359375,40406.26953125,2610.936767578125
2021-06-16,68.2250747680664,34.0958251953125,394.24359130859375,119.9700698852539,171.11000061035156,67.01680755615234,38347.0625,2367.66357421875
2021-06-17,69.0143814086914,33.08762741088867,394.11273193359375,121.7662124633789,165.85000610351562,67.06282043457031,38053.50390625,2372.001953125
2021-06-18,68.3839111328125,32.29022979736328,388.7960510253906,124.05614471435547,164.92999267578125,67.03218078613281,35787.24609375,2231.733154296875
2021-06-19,68.3839111328125,32.29022979736328,388.7960510253906,124.05614471435547,164.92999267578125,67.03218078613281,35615.87109375,2178.4990234375
2021-06-20,68.3839111328125,32.29022979736328,388.7960510253906,124.05614471435547,164.92999267578125,67.03218078613281,35698.296875,2246.364501953125
2021-06-21,69.11676788330078,33.043853759765625,394.36199951171875,121.9791030883789,166.9499969482422,67.16250610351562,31676.693359375,1888.447509765625
2021-06-22,69.74359130859375,33.09906768798828,396.4703369140625,122.27706146240234,166.25,67.20850372314453,32505.66015625,1874.9500732421875
